Tract,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
17031805801,0,5.0,0.21,0,0,0,0,0,0,4.1,1,1,1,1,1,0,0,0,238.0,448.0,644.0,2271.0,3.0,84.0,0.0,4.0,38.0,71.0,47.0,37.0
17031805802,0,50.0,1.02,0,0,0,0,0,0,3.7,0,1,0,1,0,0,0,0,549.0,1176.0,814.0,4606.0,22.0,174.0,0.0,3.0,121.0,236.0,47.0,23.0
17031805901,0,213.0,5.56,0,0,0,0,0,0,5.7,1,1,1,1,1,0,0,0,652.0,671.0,888.0,3313.0,79.0,277.0,1.0,11.0,153.0,362.0,87.0,63.0
17031805902,0,368.0,5.71,0,0,0,0,0,0,5.7,0,1,0,1,0,0,0,0,493.0,1299.0,1563.0,5409.0,51.0,719.0,3.0,5.0,262.0,393.0,160.0,73.0
17031806001,0,0.0,0.0,0,1,0,1,1,1,8.4,0,1,0,1,0,0,0,1,1782.0,965.0,716.0,3052.0,247.0,1887.0,7.0,14.0,605.0,862.0,261.0,256.0
17031806002,0,263.0,3.48,1,1,1,1,1,1,22.0,1,1,1,1,1,0,0,1,2059.0,1551.0,916.0,3985.0,363.0,2374.0,4.0,51.0,773.0,865.0,299.0,410.0
17031806003,0,0.0,0.0,0,0,0,0,1,0,5.5,0,1,0,1,0,0,0,1,1787.0,1743.0,1217.0,3486.0,358.0,3354.0,11.0,17.0,883.0,1101.0,310.0,329.0
17031806004,0,249.0,3.27,0,0,0,0,0,1,13.3,0,0,0,0,0,0,0,0,2838.0,1439.0,1434.0,4829.0,196.0,1719.0,0.0,26.0,834.0,1190.0,241.0,360.0
17031806102,0,44.0,1.11,0,0,0,0,0,0,9.2,0,1,0,1,0,0,0,0,666.0,774.0,625.0,3135.0,107.0,443.0,0.0,25.0,263.0,522.0,17.0,176.0
17031806103,0,0.0,0.0,0,0,0,0,0,0,3.6,1,1,1,1,1,0,0,0,630.0,1113.0,897.0,4196.0,63.0,684.0,2.0,13.0,280.0,609.0,30.0,85.0
17031806104,0,119.0,2.83,1,1,1,1,1,1,16.6,1,1,1,1,1,0,0,1,1542.0,910.0,524.0,2468.0,491.0,882.0,0.0,23.0,342.0,635.0,149.0,554.0
17031806201,0,0.0,0.0,0,0,0,0,0,1,11.9,0,0,0,0,0,0,0,0,1528.0,612.0,709.0,3248.0,114.0,419.0,0.0,14.0,401.0,765.0,71.0,200.0
17031806202,0,0.0,0.0,0,0,0,0,0,0,10.6,0,1,0,1,0,0,0,0,1132.0,618.0,1284.0,4000.0,101.0,241.0,0.0,10.0,198.0,356.0,303.0,239.0
17031806300,0,0.0,0.0,0,0,0,0,0,0,6.0,0,1,0,1,0,0,0,0,741.0,1184.0,558.0,4239.0,54.0,201.0,1.0,39.0,426.0,843.0,41.0,41.0
17031806400,0,0.0,0.0,0,0,0,0,0,0,18.6,0,1,0,1,0,0,0,0,700.0,569.0,265.0,2107.0,32.0,115.0,0.0,22.0,218.0,408.0,26.0,68.0
17031806501,0,2.0,0.07,0,0,0,0,0,1,15.1,0,0,0,0,0,0,0,0,881.0,723.0,263.0,1443.0,112.0,575.0,1.0,37.0,605.0,1169.0,24.0,109.0
17031806502,0,0.0,0.0,0,0,0,0,0,0,5.0,0,1,0,1,0,0,0,0,969.0,1027.0,518.0,3097.0,45.0,301.0,0.0,70.0,692.0,1383.0,47.0,84.0
17031806600,0,0.0,0.0,0,0,0,0,0,0,5.6,0,1,0,1,0,0,0,0,606.0,764.0,468.0,2778.0,30.0,328.0,1.0,13.0,340.0,710.0,78.0,99.0
17031806700,0,6.0,0.14,0,0,0,0,0,0,2.1,1,1,1,1,1,0,0,0,219.0,1130.0,769.0,3414.0,317.0,528.0,1.0,6.0,143.0,229.0,23.0,53.0
17031806801,0,457.0,10.82,0,0,0,0,1,0,14.2,0,1,0,1,0,0,0,1,1030.0,734.0,1015.0,2738.0,225.0,1053.0,2.0,11.0,196.0,245.0,200.0,125.0
17031806802,0,0.0,0.0,0,0,0,0,0,0,4.4,0,1,0,1,0,0,0,0,746.0,792.0,495.0,2078.0,279.0,800.0,3.0,7.0,133.0,256.0,84.0,64.0
17031806900,0,7.0,0.15,0,0,0,0,0,0,8.9,0,1,0,1,0,0,0,0,1211.0,711.0,1238.0,2754.0,181.0,1534.0,0.0,3.0,241.0,393.0,257.0,359.0
17031807000,0,137.0,2.39,0,1,0,1,1,1,15.0,0,1,0,1,0,0,0,1,2446.0,1239.0,828.0,3086.0,557.0,1565.0,0.0,13.0,515.0,675.0,190.0,213.0
17031807100,0,0.0,0.0,0,0,0,0,0,0,5.0,0,1,0,1,0,0,0,0,458.0,1027.0,661.0,2756.0,441.0,359.0,1.0,6.0,254.0,283.0,41.0,30.0
17031807200,0,14.0,0.24,0,0,0,0,0,0,5.1,0,1,0,1,0,0,0,0,858.0,1412.0,909.0,3391.0,695.0,1441.0,3.0,6.0,376.0,540.0,101.0,159.0
17031807300,0,22.0,0.31,0,0,0,0,1,0,12.2,0,1,0,1,0,0,0,1,2018.0,1424.0,1197.0,3978.0,484.0,2233.0,0.0,8.0,488.0,596.0,212.0,346.0
17031807400,0,14.0,0.21,0,0,0,0,0,1,13.2,0,0,0,0,0,0,0,0,3538.0,1637.0,783.0,3674.0,577.0,1558.0,0.0,22.0,687.0,775.0,195.0,268.0
17031807500,0,21.0,0.66,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,335.0,652.0,508.0,1833.0,141.0,979.0,0.0,1.0,235.0,259.0,13.0,38.0
17031807600,0,13.0,0.2,0,0,0,0,0,0,6.6,0,1,0,1,0,0,0,0,1356.0,1421.0,1032.0,3418.0,364.0,2202.0,3.0,23.0,530.0,677.0,61.0,191.0
17031807700,0,0.0,0.0,0,0,0,0,1,0,9.4,0,1,0,1,0,0,0,1,1437.0,1236.0,1237.0,3656.0,359.0,1511.0,0.0,5.0,402.0,502.0,271.0,279.0
17031807800,0,15.0,0.57,0,0,0,0,0,0,5.2,0,1,0,1,0,0,0,0,321.0,601.0,515.0,1874.0,34.0,588.0,0.0,8.0,120.0,254.0,28.0,50.0
17031807900,0,0.0,0.0,0,0,0,0,0,0,6.5,1,1,1,1,1,0,0,0,870.0,905.0,884.0,3005.0,24.0,873.0,1.0,3.0,168.0,258.0,36.0,17.0
17031808001,0,0.0,0.0,0,0,0,0,0,0,7.7,0,1,0,1,0,0,0,0,716.0,718.0,918.0,2289.0,38.0,1107.0,2.0,3.0,207.0,226.0,81.0,53.0
17031808002,0,58.0,1.19,0,0,0,0,0,0,5.9,0,1,0,1,0,0,0,0,1175.0,1151.0,988.0,3131.0,72.0,1378.0,0.0,3.0,286.0,375.0,244.0,99.0
17031808100,0,606.0,15.42,0,0,0,0,1,0,9.8,0,1,0,1,0,0,0,1,756.0,399.0,1759.0,3467.0,57.0,300.0,0.0,1.0,106.0,248.0,278.0,71.0
17031808200,0,3.0,0.06,0,0,0,0,0,0,8.8,0,1,0,1,0,0,0,0,1675.0,998.0,1063.0,3674.0,74.0,1181.0,4.0,2.0,261.0,340.0,101.0,217.0
17031808301,0,128.0,2.28,0,0,0,0,0,0,8.3,0,1,0,1,0,0,0,0,983.0,1006.0,1202.0,3710.0,66.0,1620.0,2.0,12.0,215.0,359.0,118.0,119.0
17031808302,0,0.0,0.0,0,0,0,0,0,0,3.4,0,1,0,1,0,0,0,0,529.0,747.0,764.0,2468.0,86.0,1135.0,5.0,9.0,231.0,289.0,79.0,106.0
17031808400,0,0.0,0.0,0,0,0,0,0,0,2.4,0,1,0,1,0,0,0,0,511.0,889.0,861.0,2913.0,60.0,1254.0,0.0,3.0,181.0,297.0,37.0,75.0
17031808500,0,8.0,0.2,0,0,0,0,0,0,7.8,0,1,0,1,0,0,0,0,687.0,872.0,717.0,2864.0,39.0,960.0,1.0,12.0,197.0,294.0,28.0,39.0
17031808600,0,33.0,1.64,0,0,0,0,0,0,2.6,0,1,0,1,0,0,0,0,198.0,562.0,304.0,1856.0,13.0,87.0,2.0,2.0,55.0,115.0,14.0,21.0
17031808702,1,4567.0,82.98,0,1,0,0,0,1,24.5,0,1,0,1,0,0,0,0,309.0,121.0,171.0,3677.0,242.0,1315.0,2.0,2.0,266.0,387.0,108.0,4.0
17031808800,0,475.0,12.01,0,0,0,0,0,0,7.2,1,1,1,1,1,0,0,0,399.0,847.0,533.0,3374.0,113.0,317.0,1.0,3.0,147.0,122.0,97.0,0.0
17031808900,0,63.0,1.54,0,0,0,0,0,0,4.8,1,1,1,1,1,0,0,0,403.0,1036.0,704.0,3694.0,95.0,143.0,1.0,8.0,160.0,144.0,61.0,12.0
17031809000,0,201.0,5.06,0,0,0,0,1,0,1.8,1,1,1,1,1,0,0,1,186.0,1026.0,991.0,3674.0,80.0,115.0,0.0,0.0,107.0,110.0,131.0,8.0
17031809100,0,30.0,0.89,0,0,0,0,0,0,3.9,0,1,0,1,0,0,0,0,263.0,871.0,581.0,3027.0,136.0,119.0,2.0,3.0,100.0,76.0,189.0,14.0
17031809200,0,12.0,0.26,0,1,0,1,1,1,26.0,0,1,0,1,0,0,0,1,2415.0,1395.0,499.0,810.0,2991.0,82.0,0.0,20.0,708.0,929.0,290.0,322.0
17031809300,0,305.0,6.33,0,1,0,1,1,1,43.4,0,1,0,1,0,0,0,1,2126.0,528.0,577.0,3401.0,389.0,823.0,0.0,10.0,193.0,264.0,587.0,85.0
17031809400,0,574.0,9.89,0,0,0,0,0,1,27.8,0,0,0,0,0,0,0,0,1977.0,364.0,913.0,4084.0,275.0,1230.0,1.0,8.0,206.0,311.0,919.0,16.0
17031809500,0,88.0,2.4,0,0,0,0,0,1,20.8,0,0,0,0,0,0,0,0,1038.0,419.0,527.0,2784.0,310.0,454.0,0.0,4.0,118.0,176.0,525.0,66.0
17031809600,0,0.0,0.0,0,0,0,0,0,0,9.9,0,1,0,1,0,0,0,0,777.0,931.0,343.0,1295.0,1393.0,147.0,0.0,25.0,441.0,547.0,154.0,140.0
17031809700,0,0.0,0.0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,646.0,983.0,367.0,1648.0,1289.0,103.0,0.0,12.0,597.0,786.0,73.0,72.0
17031809800,0,397.0,14.61,0,0,0,0,0,0,13.9,0,0,0,0,0,0,0,0,424.0,473.0,247.0,2125.0,288.0,145.0,1.0,12.0,146.0,149.0,92.0,51.0
17031809900,0,56.0,1.96,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,311.0,553.0,350.0,2398.0,151.0,192.0,1.0,9.0,104.0,114.0,177.0,19.0
17031810000,0,12.0,0.25,0,0,0,0,0,0,7.3,0,1,0,1,0,0,0,0,707.0,758.0,444.0,3972.0,286.0,340.0,3.0,10.0,285.0,268.0,361.0,47.0
17031810100,0,61.0,1.43,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,915.0,919.0,375.0,2895.0,717.0,263.0,2.0,10.0,366.0,477.0,438.0,181.0
17031810200,0,0.0,0.0,0,1,0,0,0,1,8.7,0,1,0,1,0,0,0,0,2650.0,1354.0,446.0,2343.0,2356.0,310.0,1.0,20.0,709.0,821.0,366.0,324.0
17031810301,0,104.0,2.6,0,0,0,0,0,0,12.6,0,1,0,1,0,0,0,0,1082.0,984.0,590.0,1863.0,1360.0,216.0,1.0,10.0,552.0,767.0,90.0,139.0
17031810302,0,79.0,2.43,0,0,0,0,0,0,6.1,0,1,0,1,0,0,0,0,500.0,798.0,427.0,1808.0,1003.0,102.0,0.0,9.0,328.0,291.0,65.0,60.0
17031810400,0,5.0,0.09,0,0,0,0,0,0,5.5,0,1,0,1,0,0,0,0,726.0,1276.0,898.0,5069.0,10.0,161.0,1.0,5.0,104.0,311.0,87.0,35.0
17031810501,0,133.0,2.63,0,0,0,0,0,0,7.4,0,1,0,1,0,0,0,0,1227.0,884.0,1351.0,4777.0,3.0,134.0,0.0,4.0,131.0,353.0,168.0,81.0
17031810502,0,261.0,5.05,0,0,0,0,0,0,6.6,0,1,0,1,0,0,0,0,1674.0,847.0,1164.0,4623.0,39.0,252.0,1.0,11.0,238.0,516.0,249.0,199.0
17031810600,0,2.0,0.04,0,0,0,0,0,1,13.4,0,0,0,0,0,0,0,0,1315.0,904.0,696.0,3876.0,49.0,366.0,4.0,16.0,406.0,703.0,193.0,78.0
17031810701,0,0.0,0.0,0,1,0,0,0,1,17.6,0,1,0,1,0,0,0,0,2066.0,1115.0,558.0,4106.0,67.0,55.0,2.0,12.0,674.0,1352.0,169.0,298.0
17031810702,0,189.0,4.82,0,0,0,0,0,0,8.6,0,0,0,0,0,0,0,0,1192.0,683.0,685.0,3164.0,154.0,75.0,0.0,13.0,512.0,929.0,164.0,327.0
17031810800,0,2.0,0.04,0,0,0,0,0,0,6.3,0,1,0,1,0,0,0,0,959.0,1184.0,691.0,4694.0,33.0,127.0,0.0,6.0,464.0,1042.0,43.0,125.0
17031810900,0,0.0,0.0,0,0,0,0,0,1,5.6,0,0,0,0,0,0,0,0,1992.0,1331.0,800.0,5271.0,175.0,184.0,2.0,22.0,775.0,1797.0,176.0,208.0
17031811000,0,0.0,0.0,0,0,0,0,0,0,7.1,0,1,0,1,0,0,0,0,743.0,852.0,724.0,3867.0,52.0,138.0,1.0,17.0,221.0,609.0,57.0,27.0
17031811100,0,17.0,0.26,0,0,0,0,0,1,11.2,0,0,0,0,0,0,0,0,2144.0,1192.0,838.0,5727.0,123.0,117.0,4.0,36.0,513.0,1125.0,116.0,278.0
17031811200,0,0.0,0.0,0,0,0,0,0,0,9.6,0,1,0,1,0,0,0,0,1381.0,1178.0,581.0,4532.0,59.0,153.0,0.0,16.0,510.0,1265.0,45.0,206.0
17031811301,0,4.0,0.08,0,0,0,0,0,0,10.9,0,1,0,1,0,0,0,0,1531.0,1308.0,479.0,3246.0,228.0,139.0,0.0,31.0,1201.0,2644.0,77.0,200.0
17031811302,0,0.0,0.0,0,1,0,0,0,1,25.6,0,1,0,1,0,0,0,0,2180.0,1194.0,251.0,2236.0,336.0,97.0,0.0,29.0,1080.0,2449.0,128.0,246.0
17031811401,0,10.0,0.21,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,1206.0,1161.0,556.0,3692.0,54.0,131.0,0.0,27.0,938.0,2089.0,219.0,243.0
17031811402,0,7.0,0.16,0,0,0,0,0,0,5.4,0,1,0,1,0,0,0,0,827.0,1104.0,525.0,3222.0,82.0,231.0,1.0,12.0,885.0,1834.0,32.0,89.0
17031811500,0,0.0,0.0,0,0,0,0,0,0,3.7,0,1,0,1,0,0,0,0,1559.0,1320.0,764.0,4709.0,36.0,140.0,3.0,14.0,993.0,2114.0,109.0,121.0
17031811600,0,1.0,0.02,0,1,0,0,0,1,18.4,0,1,0,1,0,0,0,0,2112.0,1293.0,702.0,5057.0,108.0,337.0,0.0,32.0,679.0,1562.0,69.0,243.0
17031811701,0,0.0,0.0,0,0,0,0,0,0,15.3,1,1,1,1,1,0,0,0,1757.0,1217.0,275.0,2320.0,52.0,142.0,9.0,22.0,1313.0,2627.0,162.0,256.0
17031811702,0,0.0,0.0,1,1,1,0,0,1,16.2,1,1,1,1,1,0,0,0,1528.0,1315.0,536.0,3419.0,215.0,181.0,0.0,28.0,1281.0,2656.0,73.0,203.0
17031811800,0,234.0,4.33,0,0,0,0,0,0,10.5,0,1,0,1,0,0,0,0,1185.0,1248.0,942.0,3926.0,60.0,127.0,3.0,26.0,1257.0,2512.0,107.0,243.0
17031811900,0,849.0,14.8,0,0,0,0,0,0,5.2,0,1,0,1,0,0,0,0,448.0,1333.0,755.0,4804.0,422.0,252.0,4.0,2.0,254.0,411.0,50.0,46.0
17031812000,0,22.0,0.4,0,0,0,0,0,0,2.7,0,1,0,1,0,0,0,0,399.0,1496.0,835.0,4671.0,329.0,253.0,1.0,8.0,172.0,259.0,95.0,20.0
17031812100,0,0.0,0.0,0,0,0,0,0,0,6.2,0,1,0,1,0,0,0,0,458.0,1274.0,403.0,2684.0,1450.0,148.0,0.0,11.0,267.0,261.0,70.0,56.0
17031812200,0,76.0,1.93,0,0,0,0,0,0,3.0,0,1,0,1,0,0,0,0,221.0,1147.0,461.0,3115.0,510.0,158.0,0.0,3.0,156.0,190.0,40.0,34.0
17031812301,0,26.0,0.65,0,0,0,0,0,0,7.2,0,1,0,1,0,0,0,0,647.0,546.0,712.0,2683.0,716.0,385.0,0.0,2.0,186.0,277.0,513.0,48.0
17031812302,0,170.0,6.03,0,0,0,0,0,0,7.9,0,1,0,1,0,0,0,0,372.0,740.0,329.0,2131.0,433.0,120.0,2.0,1.0,131.0,197.0,47.0,42.0
17031812400,0,78.0,2.23,0,0,0,0,0,0,4.2,0,1,0,1,0,0,0,0,232.0,1008.0,360.0,3005.0,250.0,114.0,0.0,5.0,117.0,137.0,27.0,9.0
17031812500,0,4.0,0.12,0,0,0,0,0,0,12.3,0,0,0,0,0,0,0,0,896.0,793.0,441.0,1880.0,1174.0,112.0,1.0,11.0,197.0,192.0,326.0,199.0
17031812600,0,6.0,0.16,0,0,0,0,0,0,15.1,0,0,0,0,0,0,0,0,852.0,792.0,306.0,2029.0,1297.0,146.0,2.0,9.0,223.0,282.0,427.0,69.0
17031812700,0,22.0,0.68,0,0,0,0,0,0,13.7,0,0,0,0,0,0,0,0,858.0,643.0,383.0,2195.0,640.0,200.0,2.0,5.0,174.0,211.0,230.0,188.0
17031812801,0,0.0,0.0,0,0,0,0,0,0,16.4,0,0,0,0,0,0,0,0,866.0,362.0,413.0,1764.0,787.0,194.0,4.0,7.0,187.0,243.0,456.0,283.0
17031812802,0,0.0,0.0,0,0,0,0,0,0,9.6,0,0,0,0,0,0,0,0,547.0,424.0,196.0,1722.0,461.0,131.0,1.0,13.0,116.0,169.0,225.0,111.0
17031812900,0,1.0,0.02,0,0,0,0,0,0,7.6,0,0,0,0,0,0,0,0,579.0,1330.0,458.0,3697.0,579.0,191.0,3.0,3.0,276.0,270.0,160.0,122.0
17031813000,0,0.0,0.0,0,0,0,0,0,0,4.5,0,1,0,1,0,0,0,0,555.0,1114.0,315.0,2571.0,932.0,127.0,1.0,12.0,230.0,285.0,72.0,63.0
17031813100,0,0.0,0.0,0,0,0,0,0,0,5.0,0,1,0,1,0,0,0,0,653.0,1157.0,371.0,2531.0,1376.0,227.0,0.0,7.0,397.0,466.0,184.0,95.0
17031813200,0,0.0,0.0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0,562.0,1196.0,387.0,3114.0,628.0,258.0,0.0,4.0,247.0,341.0,176.0,133.0
17031813301,0,0.0,0.0,0,0,0,0,0,1,22.8,0,0,0,0,0,0,0,0,2009.0,1301.0,145.0,1517.0,314.0,18.0,0.0,23.0,1630.0,3021.0,106.0,279.0
17031813302,0,0.0,0.0,0,0,0,0,0,1,21.4,0,0,0,0,0,0,0,0,1738.0,1474.0,129.0,1768.0,284.0,3.0,0.0,24.0,1855.0,3516.0,134.0,212.0
17031813400,0,0.0,0.0,0,0,0,0,0,1,24.6,0,0,0,0,0,0,0,0,4237.0,2541.0,389.0,3769.0,332.0,39.0,16.0,58.0,3337.0,6533.0,135.0,443.0
17031813500,0,4.0,0.06,0,0,0,0,0,1,11.4,0,0,0,0,0,0,0,0,2748.0,2270.0,447.0,3294.0,441.0,84.0,1.0,64.0,3110.0,5744.0,210.0,406.0
17031813600,0,0.0,0.0,0,0,0,0,0,1,19.0,0,0,0,0,0,0,0,0,2697.0,1881.0,265.0,2853.0,107.0,42.0,2.0,55.0,2275.0,4841.0,247.0,364.0
17031813701,0,0.0,0.0,0,0,0,0,0,1,30.1,0,0,0,0,0,0,0,0,2233.0,1259.0,205.0,1880.0,333.0,15.0,10.0,26.0,1516.0,3245.0,207.0,334.0
17031813702,0,0.0,0.0,0,0,0,0,0,1,23.0,0,0,0,0,0,0,0,0,1937.0,1509.0,227.0,2129.0,209.0,5.0,2.0,25.0,1893.0,3896.0,210.0,244.0
17031813801,0,0.0,0.0,0,0,0,0,0,1,11.0,0,0,0,0,0,0,0,0,1711.0,1003.0,140.0,1464.0,55.0,9.0,0.0,16.0,1349.0,2692.0,111.0,149.0
17031813802,0,0.0,0.0,0,0,0,0,0,1,16.3,0,0,0,0,0,0,0,0,2845.0,1714.0,334.0,2592.0,128.0,29.0,7.0,33.0,2341.0,4549.0,200.0,405.0
17031813900,0,0.0,0.0,0,0,0,0,0,1,19.8,0,0,0,0,0,0,0,0,3605.0,2157.0,300.0,3206.0,200.0,54.0,0.0,56.0,2813.0,5448.0,145.0,442.0
17031814000,0,1.0,0.02,0,0,0,0,0,1,13.0,0,0,0,0,0,0,0,0,2195.0,1540.0,291.0,2494.0,146.0,38.0,1.0,47.0,2020.0,4132.0,75.0,302.0
17031814100,0,0.0,0.0,0,0,0,0,0,1,17.6,0,0,0,0,0,0,0,0,2287.0,1604.0,224.0,2585.0,128.0,51.0,0.0,46.0,1734.0,4030.0,178.0,269.0
17031814200,0,8.0,0.11,0,0,0,0,0,1,18.4,0,0,0,0,0,0,0,0,3466.0,2521.0,352.0,3486.0,182.0,25.0,0.0,72.0,3610.0,6611.0,176.0,526.0
17031814300,0,0.0,0.0,0,1,0,0,0,1,19.3,0,1,0,1,0,0,0,0,2809.0,1703.0,343.0,2707.0,96.0,19.0,0.0,66.0,1996.0,4329.0,150.0,381.0
17031814400,0,2.0,0.03,1,1,1,1,1,1,20.1,1,1,1,1,1,0,0,1,4018.0,2416.0,598.0,4762.0,102.0,43.0,2.0,53.0,2692.0,6167.0,120.0,578.0
17031814500,0,181.0,3.64,0,0,0,0,0,0,3.1,1,1,1,1,1,0,0,0,1223.0,1460.0,590.0,3073.0,97.0,36.0,12.0,29.0,1731.0,3855.0,23.0,202.0
17031814600,0,0.0,0.0,0,0,0,0,0,1,18.7,0,0,0,0,0,0,0,0,2495.0,1741.0,431.0,3187.0,421.0,164.0,2.0,44.0,1905.0,3721.0,119.0,330.0
17031814700,0,11.0,0.19,0,0,0,0,0,0,17.0,0,0,0,0,0,0,0,0,1685.0,1716.0,421.0,3109.0,333.0,218.0,6.0,33.0,1947.0,3651.0,167.0,302.0
17031814800,0,0.0,0.0,0,0,0,0,0,0,8.9,0,0,0,0,0,0,0,0,1281.0,1765.0,607.0,3970.0,600.0,230.0,0.0,27.0,1639.0,3696.0,170.0,259.0
17031814900,0,0.0,0.0,0,0,0,0,0,0,13.9,0,0,0,0,0,0,0,0,2302.0,1714.0,506.0,3097.0,937.0,143.0,4.0,64.0,1936.0,3493.0,238.0,578.0
17031815000,0,0.0,0.0,0,0,0,0,0,1,11.9,0,0,0,0,0,0,0,0,1670.0,1264.0,347.0,2066.0,387.0,113.0,1.0,16.0,1548.0,2888.0,198.0,269.0
17031815100,0,8.0,0.18,0,0,0,0,0,1,11.6,0,0,0,0,0,0,0,0,1333.0,1250.0,409.0,2791.0,198.0,82.0,0.0,32.0,1332.0,3105.0,67.0,279.0
17031815200,0,14.0,0.2,0,1,0,0,0,1,16.7,0,1,0,1,0,0,0,0,2367.0,2032.0,559.0,4300.0,307.0,97.0,3.0,31.0,2229.0,4476.0,148.0,366.0
17031815300,0,0.0,0.0,0,0,0,0,0,0,7.6,0,1,0,1,0,0,0,0,927.0,831.0,459.0,2634.0,59.0,73.0,0.0,31.0,820.0,1805.0,72.0,189.0
17031815400,0,19.0,0.35,0,0,0,0,0,0,13.2,0,0,0,0,0,0,0,0,1223.0,1154.0,750.0,4089.0,247.0,140.0,1.0,12.0,1013.0,1965.0,272.0,250.0
17031815500,0,0.0,0.0,1,1,1,1,1,1,9.6,1,1,1,1,1,0,0,1,2767.0,2296.0,819.0,5027.0,138.0,165.0,0.0,45.0,2614.0,4876.0,231.0,265.0
17031815600,0,53.0,1.07,0,0,0,0,0,0,9.2,0,1,0,1,0,0,0,0,1338.0,1030.0,991.0,4163.0,235.0,102.0,0.0,3.0,470.0,1201.0,100.0,336.0
17031815701,0,7.0,0.18,0,0,0,0,0,0,2.7,0,1,0,1,0,0,0,0,274.0,1008.0,579.0,3539.0,57.0,92.0,3.0,3.0,233.0,479.0,68.0,33.0
17031815702,0,0.0,0.0,0,0,0,0,0,0,8.7,0,1,0,1,0,0,0,0,708.0,1307.0,689.0,4682.0,62.0,100.0,0.0,14.0,270.0,542.0,67.0,141.0
17031815800,0,118.0,7.54,0,0,0,0,0,0,7.6,0,1,0,1,0,0,0,0,237.0,329.0,360.0,1500.0,14.0,10.0,0.0,4.0,38.0,130.0,72.0,28.0
17031815900,0,0.0,0.0,0,0,0,0,0,0,13.6,0,0,0,0,0,0,0,0,1367.0,518.0,532.0,2266.0,1652.0,249.0,1.0,15.0,209.0,339.0,329.0,428.0
17031816000,0,12.0,0.36,0,0,0,0,0,0,11.0,0,1,0,1,0,0,0,0,496.0,574.0,352.0,2216.0,775.0,166.0,2.0,8.0,163.0,290.0,187.0,87.0
17031816100,0,163.0,2.53,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,1279.0,1284.0,751.0,3332.0,2156.0,432.0,0.0,15.0,510.0,769.0,287.0,297.0
17031816200,0,0.0,0.0,0,1,0,0,0,1,14.6,0,1,0,1,0,0,0,0,1357.0,920.0,881.0,2668.0,461.0,141.0,0.0,27.0,895.0,1685.0,261.0,127.0
17031816300,0,0.0,0.0,0,0,0,0,0,0,11.0,0,0,0,0,0,0,0,0,1505.0,1375.0,507.0,2832.0,133.0,105.0,0.0,30.0,1700.0,3072.0,26.0,245.0
17031816401,0,25.0,0.49,0,0,0,0,0,1,21.0,0,0,0,0,0,0,0,0,2238.0,1696.0,295.0,2921.0,159.0,65.0,1.0,21.0,1975.0,4386.0,74.0,315.0
17031816402,0,4.0,0.09,0,0,0,0,0,1,8.8,0,0,0,0,0,0,0,0,2517.0,1438.0,304.0,2459.0,243.0,20.0,4.0,15.0,1663.0,3414.0,20.0,125.0
17031816500,0,23.0,0.52,0,1,0,1,1,1,17.1,0,1,0,1,0,0,0,1,2187.0,1416.0,372.0,2370.0,174.0,42.0,0.0,15.0,1837.0,3435.0,162.0,334.0
17031816600,0,0.0,0.0,0,1,0,1,1,1,19.7,0,1,0,1,0,0,0,1,1832.0,1642.0,286.0,2196.0,98.0,105.0,8.0,57.0,2364.0,4248.0,131.0,361.0
17031816700,0,0.0,0.0,0,1,0,0,0,1,19.5,0,1,0,1,0,0,0,0,1238.0,832.0,277.0,1605.0,120.0,73.0,1.0,21.0,989.0,2046.0,55.0,158.0
17031816800,0,19.0,0.35,0,0,0,0,1,0,5.8,0,1,0,1,0,0,0,1,1244.0,1292.0,763.0,2630.0,1640.0,204.0,1.0,33.0,860.0,1612.0,203.0,231.0
17031816900,0,0.0,0.0,0,1,0,0,0,1,9.6,0,1,0,1,0,0,0,0,2147.0,1683.0,471.0,1191.0,3513.0,69.0,0.0,29.0,1083.0,1946.0,123.0,405.0
17031817000,0,92.0,1.69,0,0,0,0,0,0,9.0,0,1,0,1,0,0,0,0,1470.0,1427.0,544.0,868.0,4099.0,30.0,0.0,9.0,453.0,1078.0,239.0,256.0
17031817101,0,0.0,0.0,0,1,0,0,0,1,11.2,0,1,0,1,0,0,0,0,1964.0,1142.0,492.0,407.0,3943.0,21.0,0.0,4.0,167.0,342.0,217.0,431.0
17031817102,0,0.0,0.0,0,1,0,0,0,1,13.8,0,1,0,1,0,0,0,0,1141.0,761.0,403.0,182.0,2849.0,3.0,1.0,1.0,153.0,237.0,23.0,205.0
